Transaction_ID,Timestamp,Amount,Payment_Method,IP_Address,Location,Device_Info,Label
125825,2024-01-18 22:25:00,78.0,Debit Card,192.168.245.242,"Tokyo, Japan",MacBook Pro,Legitimate
125826,2024-01-18 22:26:00,24.88,Debit Card,192.168.2.142,"Tokyo, Japan",Windows 10 PC,Legitimate
125827,2024-01-18 22:27:00,139.83,Credit Card,192.168.82.112,"New York, USA",MacBook Pro,Legitimate
125828,2024-01-18 22:28:00,36.16,Credit Card,192.168.2.83,"Sydney, Australia",Samsung Galaxy S21,Legitimate
125829,2024-01-18 22:29:00,32.42,Debit Card,192.168.78.101,"Tokyo, Japan",iPhone 12,Legitimate
125830,2024-01-18 22:30:00,63.72,Net Banking,192.168.202.141,"Sydney, Australia",iPhone 12,Legitimate
125831,2024-01-18 22:31:00,112.75,Debit Card,192.168.3.162,"Tokyo, Japan",iPhone 12,Legitimate
125832,2024-01-18 22:32:00,264.29,PayPal,192.168.135.212,"Berlin, Germany",Samsung Galaxy S21,Legitimate
125833,2024-01-18 22:33:00,15.24,Debit Card,192.168.162.67,"Sydney, Australia",Windows 10 PC,Legitimate
125834,2024-01-18 22:34:00,50.5,Credit Card,192.168.35.77,"Tokyo, Japan",Windows 10 PC,Legitimate
125835,2024-01-18 22:35:00,6.93,PayPal,192.168.171.63,"Mumbai, India",Windows 10 PC,Legitimate
125836,2024-01-18 22:36:00,142.11,Net Banking,192.168.194.248,"Sydney, Australia",iPhone 12,Legitimate
125837,2024-01-18 22:37:00,59.37,Debit Card,192.168.19.71,"Sydney, Australia",MacBook Pro,Legitimate
125838,2024-01-18 22:38:00,122.73,PayPal,192.168.253.184,"Mumbai, India",Samsung Galaxy S21,Legitimate
125839,2024-01-18 22:39:00,38.89,Debit Card,192.168.54.242,"Sydney, Australia",iPhone 12,Fraudulent
125840,2024-01-18 22:40:00,185.99,Net Banking,192.168.13.128,"New York, USA",MacBook Pro,Legitimate
125841,2024-01-18 22:41:00,76.53,Net Banking,192.168.56.83,"Berlin, Germany",Samsung Galaxy S21,Legitimate
125842,2024-01-18 22:42:00,287.54,PayPal,192.168.13.50,"Berlin, Germany",iPhone 12,Legitimate
125843,2024-01-18 22:43:00,8.21,Net Banking,192.168.91.102,"Tokyo, Japan",Android Pixel 6,Legitimate
125844,2024-01-18 22:44:00,72.21,PayPal,192.168.236.57,"New York, USA",Android Pixel 6,Legitimate
125845,2024-01-18 22:45:00,145.44,Net Banking,192.168.120.118,"Mumbai, India",Android Pixel 6,Legitimate
125846,2024-01-18 22:46:00,91.67,Credit Card,192.168.122.8,"Mumbai, India",Samsung Galaxy S21,Legitimate
125847,2024-01-18 22:47:00,2.35,PayPal,192.168.86.207,"Berlin, Germany",Android Pixel 6,Legitimate
125848,2024-01-18 22:48:00,358.77,Debit Card,192.168.47.154,"Mumbai, India",Windows 10 PC,Legitimate
125849,2024-01-18 22:49:00,35.42,PayPal,192.168.103.199,"Berlin, Germany",Android Pixel 6,Legitimate
125850,2024-01-18 22:50:00,28.67,Net Banking,192.168.155.183,"New York, USA",Samsung Galaxy S21,Legitimate
125851,2024-01-18 22:51:00,66.49,Net Banking,192.168.209.161,"New York, USA",Android Pixel 6,Legitimate
125852,2024-01-18 22:52:00,78.12,Net Banking,192.168.1.246,"New York, USA",Android Pixel 6,Legitimate
125853,2024-01-18 22:53:00,145.37,Debit Card,192.168.23.73,"Tokyo, Japan",iPhone 12,Legitimate
125854,2024-01-18 22:54:00,49.97,Debit Card,192.168.48.39,"Mumbai, India",MacBook Pro,Legitimate
125855,2024-01-18 22:55:00,57.97,Net Banking,192.168.250.7,"Tokyo, Japan",MacBook Pro,Legitimate
125856,2024-01-18 22:56:00,76.56,Credit Card,192.168.68.66,"Sydney, Australia",Windows 10 PC,Legitimate
125857,2024-01-18 22:57:00,50.15,PayPal,192.168.224.157,"Mumbai, India",MacBook Pro,Fraudulent
125858,2024-01-18 22:58:00,245.98,Net Banking,192.168.51.38,"Sydney, Australia",MacBook Pro,Legitimate
125859,2024-01-18 22:59:00,190.55,Credit Card,192.168.70.236,"New York, USA",MacBook Pro,Fraudulent
125860,2024-01-18 23:00:00,60.69,Debit Card,192.168.254.84,"Tokyo, Japan",Android Pixel 6,Fraudulent
125861,2024-01-18 23:01:00,0.02,Net Banking,192.168.229.12,"Tokyo, Japan",MacBook Pro,Fraudulent
125862,2024-01-18 23:02:00,231.2,PayPal,192.168.88.118,"Berlin, Germany",Android Pixel 6,Legitimate
125863,2024-01-18 23:03:00,13.28,PayPal,192.168.129.253,"New York, USA",Android Pixel 6,Legitimate
125864,2024-01-18 23:04:00,28.04,Debit Card,192.168.193.193,"Berlin, Germany",MacBook Pro,Legitimate
125865,2024-01-18 23:05:00,16.53,Net Banking,192.168.206.14,"New York, USA",Android Pixel 6,Legitimate
125866,2024-01-18 23:06:00,19.82,Net Banking,192.168.186.17,"Berlin, Germany",MacBook Pro,Legitimate
125867,2024-01-18 23:07:00,162.39,Net Banking,192.168.68.89,"Tokyo, Japan",iPhone 12,Legitimate
125868,2024-01-18 23:08:00,86.63,Credit Card,192.168.29.77,"Tokyo, Japan",iPhone 12,Legitimate
125869,2024-01-18 23:09:00,312.57,Credit Card,192.168.132.167,"Berlin, Germany",MacBook Pro,Legitimate
125870,2024-01-18 23:10:00,26.33,Net Banking,192.168.148.191,"Berlin, Germany",Windows 10 PC,Legitimate
125871,2024-01-18 23:11:00,66.48,PayPal,192.168.106.7,"Mumbai, India",Android Pixel 6,Legitimate
125872,2024-01-18 23:12:00,379.11,Credit Card,192.168.5.89,"Tokyo, Japan",MacBook Pro,Fraudulent
125873,2024-01-18 23:13:00,175.13,PayPal,192.168.195.57,"Sydney, Australia",Android Pixel 6,Legitimate
125874,2024-01-18 23:14:00,130.42,Credit Card,192.168.179.157,"Sydney, Australia",MacBook Pro,Legitimate
125875,2024-01-18 23:15:00,20.95,Debit Card,192.168.226.184,"New York, USA",Windows 10 PC,Legitimate
125876,2024-01-18 23:16:00,146.71,Debit Card,192.168.26.90,"Mumbai, India",Android Pixel 6,Fraudulent
125877,2024-01-18 23:17:00,42.7,Debit Card,192.168.171.106,"Berlin, Germany",Samsung Galaxy S21,Legitimate
125878,2024-01-18 23:18:00,75.62,PayPal,192.168.68.103,"Sydney, Australia",iPhone 12,Legitimate
125879,2024-01-18 23:19:00,93.95,PayPal,192.168.138.253,"New York, USA",Samsung Galaxy S21,Legitimate
125880,2024-01-18 23:20:00,94.0,Net Banking,192.168.42.243,"Tokyo, Japan",MacBook Pro,Legitimate
125881,2024-01-18 23:21:00,129.65,Net Banking,192.168.125.34,"Tokyo, Japan",Windows 10 PC,Legitimate
125882,2024-01-18 23:22:00,108.38,Debit Card,192.168.138.229,"Sydney, Australia",Windows 10 PC,Legitimate
125883,2024-01-18 23:23:00,7.08,Debit Card,192.168.229.53,"New York, USA",MacBook Pro,Legitimate
125884,2024-01-18 23:24:00,61.13,Credit Card,192.168.49.245,"Tokyo, Japan",Android Pixel 6,Legitimate
125885,2024-01-18 23:25:00,109.07,Debit Card,192.168.188.132,"New York, USA",Windows 10 PC,Legitimate
125886,2024-01-18 23:26:00,35.1,Debit Card,192.168.228.114,"Tokyo, Japan",iPhone 12,Legitimate
125887,2024-01-18 23:27:00,37.55,Debit Card,192.168.100.153,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125888,2024-01-18 23:28:00,13.3,PayPal,192.168.96.160,"Tokyo, Japan",iPhone 12,Legitimate
125889,2024-01-18 23:29:00,54.23,PayPal,192.168.150.185,"Berlin, Germany",Windows 10 PC,Legitimate
125890,2024-01-18 23:30:00,432.98,Debit Card,192.168.198.223,"Berlin, Germany",Android Pixel 6,Legitimate
125891,2024-01-18 23:31:00,33.59,Credit Card,192.168.136.15,"New York, USA",Samsung Galaxy S21,Legitimate
125892,2024-01-18 23:32:00,75.81,Credit Card,192.168.200.171,"Tokyo, Japan",Windows 10 PC,Legitimate
125893,2024-01-18 23:33:00,135.96,Net Banking,192.168.234.27,"New York, USA",Windows 10 PC,Legitimate
125894,2024-01-18 23:34:00,1.36,Debit Card,192.168.150.139,"Sydney, Australia",MacBook Pro,Legitimate
125895,2024-01-18 23:35:00,230.7,PayPal,192.168.41.8,"Tokyo, Japan",iPhone 12,Legitimate
125896,2024-01-18 23:36:00,48.87,Debit Card,192.168.57.108,"Tokyo, Japan",Samsung Galaxy S21,Fraudulent
125897,2024-01-18 23:37:00,203.34,Credit Card,192.168.75.200,"New York, USA",Android Pixel 6,Legitimate
125898,2024-01-18 23:38:00,3.97,PayPal,192.168.146.163,"New York, USA",MacBook Pro,Legitimate
125899,2024-01-18 23:39:00,15.74,PayPal,192.168.224.76,"Sydney, Australia",Android Pixel 6,Legitimate
125900,2024-01-18 23:40:00,38.94,PayPal,192.168.65.103,"Sydney, Australia",iPhone 12,Legitimate
125901,2024-01-18 23:41:00,42.38,Net Banking,192.168.56.56,"New York, USA",iPhone 12,Legitimate
125902,2024-01-18 23:42:00,188.25,Debit Card,192.168.107.24,"Berlin, Germany",Samsung Galaxy S21,Legitimate
125903,2024-01-18 23:43:00,1.13,Debit Card,192.168.140.186,"Mumbai, India",Samsung Galaxy S21,Legitimate
125904,2024-01-18 23:44:00,102.47,Debit Card,192.168.12.224,"Sydney, Australia",Android Pixel 6,Legitimate
125905,2024-01-18 23:45:00,14.08,Credit Card,192.168.154.167,"Mumbai, India",Samsung Galaxy S21,Legitimate
125906,2024-01-18 23:46:00,173.28,PayPal,192.168.228.82,"Sydney, Australia",Samsung Galaxy S21,Legitimate
125907,2024-01-18 23:47:00,150.77,PayPal,192.168.85.179,"Sydney, Australia",MacBook Pro,Legitimate
125908,2024-01-18 23:48:00,69.3,Credit Card,192.168.144.178,"Sydney, Australia",iPhone 12,Legitimate
125909,2024-01-18 23:49:00,23.91,Net Banking,192.168.1.139,"Sydney, Australia",Windows 10 PC,Legitimate
125910,2024-01-18 23:50:00,100.65,Credit Card,192.168.224.155,"Berlin, Germany",Android Pixel 6,Legitimate
125911,2024-01-18 23:51:00,16.99,PayPal,192.168.217.152,"Berlin, Germany",Android Pixel 6,Legitimate
125912,2024-01-18 23:52:00,21.08,Net Banking,192.168.219.222,"Mumbai, India",Samsung Galaxy S21,Legitimate
125913,2024-01-18 23:53:00,98.53,Net Banking,192.168.235.158,"New York, USA",MacBook Pro,Legitimate
125914,2024-01-18 23:54:00,473.62,PayPal,192.168.154.242,"Mumbai, India",Windows 10 PC,Legitimate
125915,2024-01-18 23:55:00,221.7,Credit Card,192.168.107.186,"Berlin, Germany",MacBook Pro,Legitimate
125916,2024-01-18 23:56:00,89.92,Debit Card,192.168.0.34,"Berlin, Germany",Android Pixel 6,Legitimate
125917,2024-01-18 23:57:00,77.34,Debit Card,192.168.96.0,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125918,2024-01-18 23:58:00,642.83,Debit Card,192.168.8.160,"Tokyo, Japan",iPhone 12,Legitimate
125919,2024-01-18 23:59:00,79.27,Credit Card,192.168.43.52,"Sydney, Australia",MacBook Pro,Legitimate
125920,2024-01-19 00:00:00,54.49,PayPal,192.168.228.174,"Tokyo, Japan",Windows 10 PC,Legitimate
125921,2024-01-19 00:01:00,240.3,Credit Card,192.168.206.206,"New York, USA",Android Pixel 6,Legitimate
125922,2024-01-19 00:02:00,26.68,Debit Card,192.168.112.220,"Mumbai, India",MacBook Pro,Legitimate
125923,2024-01-19 00:03:00,10.26,Debit Card,192.168.232.84,"Mumbai, India",Windows 10 PC,Fraudulent
125924,2024-01-19 00:04:00,100.54,Debit Card,192.168.45.17,"Berlin, Germany",Android Pixel 6,Legitimate
125925,2024-01-19 00:05:00,10.08,Credit Card,192.168.250.143,"Mumbai, India",Windows 10 PC,Legitimate
125926,2024-01-19 00:06:00,46.7,Credit Card,192.168.246.220,"New York, USA",MacBook Pro,Legitimate
125927,2024-01-19 00:07:00,55.09,Debit Card,192.168.232.218,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125928,2024-01-19 00:08:00,79.31,Net Banking,192.168.186.123,"Tokyo, Japan",MacBook Pro,Legitimate
125929,2024-01-19 00:09:00,478.66,Debit Card,192.168.78.51,"New York, USA",Samsung Galaxy S21,Legitimate
125930,2024-01-19 00:10:00,24.97,PayPal,192.168.180.187,"Tokyo, Japan",MacBook Pro,Legitimate
125931,2024-01-19 00:11:00,47.12,Credit Card,192.168.110.8,"Sydney, Australia",Windows 10 PC,Legitimate
125932,2024-01-19 00:12:00,14.18,Net Banking,192.168.27.65,"Mumbai, India",Windows 10 PC,Legitimate
125933,2024-01-19 00:13:00,93.55,Net Banking,192.168.212.74,"Tokyo, Japan",MacBook Pro,Legitimate
125934,2024-01-19 00:14:00,130.08,PayPal,192.168.95.21,"Mumbai, India",Android Pixel 6,Legitimate
125935,2024-01-19 00:15:00,65.79,Debit Card,192.168.34.105,"New York, USA",Samsung Galaxy S21,Legitimate
125936,2024-01-19 00:16:00,28.21,Debit Card,192.168.168.207,"Tokyo, Japan",iPhone 12,Legitimate
125937,2024-01-19 00:17:00,96.99,Debit Card,192.168.158.190,"Sydney, Australia",Android Pixel 6,Legitimate
125938,2024-01-19 00:18:00,77.47,PayPal,192.168.58.137,"Sydney, Australia",Windows 10 PC,Legitimate
125939,2024-01-19 00:19:00,18.78,Credit Card,192.168.103.35,"New York, USA",Windows 10 PC,Legitimate
125940,2024-01-19 00:20:00,52.03,Credit Card,192.168.212.71,"Sydney, Australia",Samsung Galaxy S21,Legitimate
125941,2024-01-19 00:21:00,57.13,PayPal,192.168.46.233,"New York, USA",iPhone 12,Legitimate
125942,2024-01-19 00:22:00,405.23,Credit Card,192.168.185.235,"Sydney, Australia",iPhone 12,Legitimate
125943,2024-01-19 00:23:00,189.24,PayPal,192.168.46.96,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125944,2024-01-19 00:24:00,132.57,PayPal,192.168.231.21,"Mumbai, India",iPhone 12,Legitimate
125945,2024-01-19 00:25:00,219.62,Net Banking,192.168.157.150,"Mumbai, India",MacBook Pro,Legitimate
125946,2024-01-19 00:26:00,132.99,Net Banking,192.168.115.206,"Berlin, Germany",Windows 10 PC,Legitimate
125947,2024-01-19 00:27:00,233.72,Credit Card,192.168.46.123,"Mumbai, India",iPhone 12,Legitimate
125948,2024-01-19 00:28:00,5.61,Net Banking,192.168.234.181,"Sydney, Australia",MacBook Pro,Legitimate
125949,2024-01-19 00:29:00,60.89,Credit Card,192.168.217.143,"Berlin, Germany",MacBook Pro,Fraudulent
125950,2024-01-19 00:30:00,137.4,PayPal,192.168.9.163,"Berlin, Germany",Windows 10 PC,Legitimate
125951,2024-01-19 00:31:00,87.54,Credit Card,192.168.27.169,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125952,2024-01-19 00:32:00,19.26,Net Banking,192.168.217.94,"Tokyo, Japan",iPhone 12,Legitimate
125953,2024-01-19 00:33:00,41.63,Credit Card,192.168.209.144,"Tokyo, Japan",MacBook Pro,Legitimate
125954,2024-01-19 00:34:00,38.24,Net Banking,192.168.47.51,"Sydney, Australia",MacBook Pro,Legitimate
125955,2024-01-19 00:35:00,30.29,PayPal,192.168.95.187,"Sydney, Australia",Android Pixel 6,Legitimate
125956,2024-01-19 00:36:00,42.03,Debit Card,192.168.166.247,"Sydney, Australia",Android Pixel 6,Legitimate
125957,2024-01-19 00:37:00,72.33,PayPal,192.168.50.50,"Mumbai, India",MacBook Pro,Legitimate
125958,2024-01-19 00:38:00,193.01,Net Banking,192.168.132.105,"New York, USA",Samsung Galaxy S21,Legitimate
125959,2024-01-19 00:39:00,135.49,Credit Card,192.168.249.118,"Tokyo, Japan",iPhone 12,Legitimate
125960,2024-01-19 00:40:00,180.33,Net Banking,192.168.220.63,"Berlin, Germany",Windows 10 PC,Legitimate
125961,2024-01-19 00:41:00,215.08,Net Banking,192.168.163.166,"Berlin, Germany",iPhone 12,Legitimate
125962,2024-01-19 00:42:00,53.81,Debit Card,192.168.113.10,"Berlin, Germany",Samsung Galaxy S21,Legitimate
125963,2024-01-19 00:43:00,42.47,Credit Card,192.168.224.53,"New York, USA",Android Pixel 6,Legitimate
125964,2024-01-19 00:44:00,5.94,Net Banking,192.168.3.47,"Sydney, Australia",MacBook Pro,Legitimate
125965,2024-01-19 00:45:00,266.63,PayPal,192.168.54.32,"Sydney, Australia",Samsung Galaxy S21,Legitimate
125966,2024-01-19 00:46:00,6.81,PayPal,192.168.128.212,"Sydney, Australia",Android Pixel 6,Legitimate
125967,2024-01-19 00:47:00,135.15,Net Banking,192.168.208.161,"Berlin, Germany",Android Pixel 6,Legitimate
125968,2024-01-19 00:48:00,47.5,Net Banking,192.168.28.194,"New York, USA",iPhone 12,Legitimate
125969,2024-01-19 00:49:00,297.16,Net Banking,192.168.112.151,"Mumbai, India",Samsung Galaxy S21,Fraudulent
125970,2024-01-19 00:50:00,54.4,Net Banking,192.168.225.65,"New York, USA",iPhone 12,Legitimate
125971,2024-01-19 00:51:00,169.61,PayPal,192.168.94.231,"New York, USA",iPhone 12,Legitimate
125972,2024-01-19 00:52:00,33.22,Debit Card,192.168.126.70,"Tokyo, Japan",MacBook Pro,Legitimate
125973,2024-01-19 00:53:00,35.54,Net Banking,192.168.242.92,"Mumbai, India",Samsung Galaxy S21,Legitimate
125974,2024-01-19 00:54:00,90.52,Credit Card,192.168.60.244,"New York, USA",Samsung Galaxy S21,Legitimate
125975,2024-01-19 00:55:00,620.6,Debit Card,192.168.242.202,"Mumbai, India",Android Pixel 6,Legitimate
125976,2024-01-19 00:56:00,72.89,PayPal,192.168.170.116,"New York, USA",MacBook Pro,Legitimate
125977,2024-01-19 00:57:00,275.37,Net Banking,192.168.88.210,"Mumbai, India",Windows 10 PC,Legitimate
125978,2024-01-19 00:58:00,154.29,Net Banking,192.168.74.44,"Mumbai, India",Windows 10 PC,Legitimate
125979,2024-01-19 00:59:00,158.9,Net Banking,192.168.34.32,"Mumbai, India",Samsung Galaxy S21,Legitimate
125980,2024-01-19 01:00:00,57.26,Net Banking,192.168.68.226,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125981,2024-01-19 01:01:00,48.86,Credit Card,192.168.194.222,"Sydney, Australia",MacBook Pro,Legitimate
125982,2024-01-19 01:02:00,21.31,Net Banking,192.168.139.67,"New York, USA",Android Pixel 6,Legitimate
125983,2024-01-19 01:03:00,332.26,PayPal,192.168.159.113,"Tokyo, Japan",Windows 10 PC,Legitimate
125984,2024-01-19 01:04:00,320.38,Credit Card,192.168.241.23,"New York, USA",iPhone 12,Legitimate
125985,2024-01-19 01:05:00,137.46,Debit Card,192.168.50.227,"New York, USA",iPhone 12,Legitimate
125986,2024-01-19 01:06:00,35.13,Debit Card,192.168.193.196,"Berlin, Germany",iPhone 12,Legitimate
125987,2024-01-19 01:07:00,28.13,Debit Card,192.168.11.152,"Berlin, Germany",MacBook Pro,Legitimate
125988,2024-01-19 01:08:00,447.5,Net Banking,192.168.104.151,"Tokyo, Japan",MacBook Pro,Legitimate
125989,2024-01-19 01:09:00,6.89,Debit Card,192.168.120.216,"New York, USA",Samsung Galaxy S21,Legitimate
125990,2024-01-19 01:10:00,185.51,Credit Card,192.168.127.171,"Tokyo, Japan",Android Pixel 6,Legitimate
125991,2024-01-19 01:11:00,43.92,Credit Card,192.168.44.184,"Sydney, Australia",iPhone 12,Legitimate
125992,2024-01-19 01:12:00,54.28,Debit Card,192.168.44.121,"Sydney, Australia",iPhone 12,Legitimate
125993,2024-01-19 01:13:00,178.37,Debit Card,192.168.17.50,"Berlin, Germany",Android Pixel 6,Legitimate
125994,2024-01-19 01:14:00,9.5,Credit Card,192.168.147.96,"Berlin, Germany",Samsung Galaxy S21,Legitimate
125995,2024-01-19 01:15:00,43.72,PayPal,192.168.92.28,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
125996,2024-01-19 01:16:00,303.71,Debit Card,192.168.85.75,"Sydney, Australia",Samsung Galaxy S21,Legitimate
125997,2024-01-19 01:17:00,120.09,Credit Card,192.168.190.161,"Sydney, Australia",Android Pixel 6,Legitimate
125998,2024-01-19 01:18:00,140.62,Debit Card,192.168.67.4,"Tokyo, Japan",MacBook Pro,Legitimate
125999,2024-01-19 01:19:00,141.68,Credit Card,192.168.115.245,"Sydney, Australia",Android Pixel 6,Legitimate
126000,2024-01-19 01:20:00,6.25,Net Banking,192.168.121.73,"Berlin, Germany",iPhone 12,Legitimate
126001,2024-01-19 01:21:00,22.72,Debit Card,192.168.149.120,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
126002,2024-01-19 01:22:00,67.58,Debit Card,192.168.152.189,"Mumbai, India",Samsung Galaxy S21,Legitimate
126003,2024-01-19 01:23:00,45.91,PayPal,192.168.128.201,"Mumbai, India",iPhone 12,Legitimate
126004,2024-01-19 01:24:00,52.92,PayPal,192.168.78.167,"Mumbai, India",Windows 10 PC,Legitimate
126005,2024-01-19 01:25:00,152.07,PayPal,192.168.30.116,"Sydney, Australia",Android Pixel 6,Fraudulent
126006,2024-01-19 01:26:00,1.48,PayPal,192.168.208.203,"Berlin, Germany",iPhone 12,Legitimate
126007,2024-01-19 01:27:00,108.03,Debit Card,192.168.4.229,"Berlin, Germany",Windows 10 PC,Legitimate
126008,2024-01-19 01:28:00,0.01,Debit Card,192.168.175.230,"Sydney, Australia",Windows 10 PC,Legitimate
126009,2024-01-19 01:29:00,6.51,PayPal,192.168.114.72,"Berlin, Germany",Samsung Galaxy S21,Legitimate
126010,2024-01-19 01:30:00,52.47,PayPal,192.168.50.80,"Tokyo, Japan",Android Pixel 6,Legitimate
126011,2024-01-19 01:31:00,183.85,Debit Card,192.168.156.178,"Tokyo, Japan",Windows 10 PC,Legitimate
126012,2024-01-19 01:32:00,15.66,Net Banking,192.168.54.169,"Sydney, Australia",MacBook Pro,Legitimate
126013,2024-01-19 01:33:00,80.88,Credit Card,192.168.80.109,"Berlin, Germany",Samsung Galaxy S21,Legitimate
126014,2024-01-19 01:34:00,113.48,PayPal,192.168.77.147,"Sydney, Australia",Android Pixel 6,Legitimate
126015,2024-01-19 01:35:00,26.08,Credit Card,192.168.246.110,"Berlin, Germany",iPhone 12,Legitimate
126016,2024-01-19 01:36:00,71.81,Net Banking,192.168.90.253,"Berlin, Germany",Samsung Galaxy S21,Fraudulent
126017,2024-01-19 01:37:00,242.37,Net Banking,192.168.187.114,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
126018,2024-01-19 01:38:00,71.79,Net Banking,192.168.38.239,"Tokyo, Japan",Android Pixel 6,Legitimate
126019,2024-01-19 01:39:00,17.12,Debit Card,192.168.188.191,"Tokyo, Japan",MacBook Pro,Legitimate
126020,2024-01-19 01:40:00,98.84,Credit Card,192.168.211.150,"New York, USA",Windows 10 PC,Legitimate
126021,2024-01-19 01:41:00,89.7,Net Banking,192.168.8.121,"Sydney, Australia",Android Pixel 6,Legitimate
126022,2024-01-19 01:42:00,2.73,PayPal,192.168.180.178,"Mumbai, India",Android Pixel 6,Legitimate
126023,2024-01-19 01:43:00,9.5,Net Banking,192.168.240.82,"Berlin, Germany",iPhone 12,Legitimate
126024,2024-01-19 01:44:00,17.05,PayPal,192.168.159.51,"New York, USA",iPhone 12,Legitimate
126025,2024-01-19 01:45:00,14.65,PayPal,192.168.139.65,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
126026,2024-01-19 01:46:00,30.04,Net Banking,192.168.99.20,"Sydney, Australia",Android Pixel 6,Legitimate
126027,2024-01-19 01:47:00,60.53,PayPal,192.168.167.234,"Berlin, Germany",Windows 10 PC,Legitimate
126028,2024-01-19 01:48:00,46.48,PayPal,192.168.10.60,"Berlin, Germany",Samsung Galaxy S21,Legitimate
126029,2024-01-19 01:49:00,221.32,Debit Card,192.168.27.203,"New York, USA",Windows 10 PC,Legitimate
126030,2024-01-19 01:50:00,94.7,Credit Card,192.168.4.113,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
126031,2024-01-19 01:51:00,208.86,Debit Card,192.168.190.14,"Mumbai, India",iPhone 12,Legitimate
126032,2024-01-19 01:52:00,74.87,Debit Card,192.168.159.80,"Berlin, Germany",Android Pixel 6,Legitimate
126033,2024-01-19 01:53:00,9.42,Debit Card,192.168.40.163,"Tokyo, Japan",Windows 10 PC,Legitimate
126034,2024-01-19 01:54:00,62.23,Credit Card,192.168.77.104,"New York, USA",Windows 10 PC,Legitimate
126035,2024-01-19 01:55:00,172.62,Credit Card,192.168.136.253,"Sydney, Australia",iPhone 12,Fraudulent
126036,2024-01-19 01:56:00,21.58,Net Banking,192.168.80.171,"Sydney, Australia",iPhone 12,Legitimate
126037,2024-01-19 01:57:00,9.56,Debit Card,192.168.134.250,"New York, USA",iPhone 12,Legitimate
126038,2024-01-19 01:58:00,39.96,Credit Card,192.168.95.43,"Mumbai, India",MacBook Pro,Legitimate
126039,2024-01-19 01:59:00,49.25,Net Banking,192.168.171.5,"Sydney, Australia",Android Pixel 6,Legitimate
126040,2024-01-19 02:00:00,36.57,Debit Card,192.168.143.193,"New York, USA",Windows 10 PC,Fraudulent
126041,2024-01-19 02:01:00,14.53,Debit Card,192.168.201.3,"Sydney, Australia",Android Pixel 6,Legitimate
126042,2024-01-19 02:02:00,28.88,PayPal,192.168.63.4,"New York, USA",Windows 10 PC,Legitimate
126043,2024-01-19 02:03:00,114.66,Credit Card,192.168.164.102,"Sydney, Australia",Android Pixel 6,Legitimate
126044,2024-01-19 02:04:00,48.76,PayPal,192.168.153.157,"Mumbai, India",Samsung Galaxy S21,Legitimate
126045,2024-01-19 02:05:00,100.12,Debit Card,192.168.129.114,"New York, USA",iPhone 12,Legitimate
126046,2024-01-19 02:06:00,76.85,Debit Card,192.168.145.6,"Mumbai, India",Samsung Galaxy S21,Legitimate
126047,2024-01-19 02:07:00,79.64,Debit Card,192.168.109.110,"Mumbai, India",Samsung Galaxy S21,Legitimate
126048,2024-01-19 02:08:00,28.58,Net Banking,192.168.86.248,"Berlin, Germany",Android Pixel 6,Legitimate
126049,2024-01-19 02:09:00,73.72,PayPal,192.168.147.14,"New York, USA",Samsung Galaxy S21,Legitimate
126050,2024-01-19 02:10:00,2.39,PayPal,192.168.179.117,"Mumbai, India",Android Pixel 6,Legitimate
126051,2024-01-19 02:11:00,56.52,Debit Card,192.168.155.237,"Berlin, Germany",Windows 10 PC,Legitimate
126052,2024-01-19 02:12:00,85.01,PayPal,192.168.191.66,"Berlin, Germany",Samsung Galaxy S21,Legitimate
126053,2024-01-19 02:13:00,20.09,Debit Card,192.168.130.184,"Mumbai, India",MacBook Pro,Legitimate
126054,2024-01-19 02:14:00,29.65,Debit Card,192.168.54.139,"Tokyo, Japan",iPhone 12,Legitimate
126055,2024-01-19 02:15:00,24.79,PayPal,192.168.191.56,"New York, USA",Samsung Galaxy S21,Legitimate
126056,2024-01-19 02:16:00,7.32,Credit Card,192.168.225.35,"New York, USA",Samsung Galaxy S21,Legitimate
126057,2024-01-19 02:17:00,42.75,Debit Card,192.168.135.8,"Tokyo, Japan",Windows 10 PC,Legitimate
126058,2024-01-19 02:18:00,386.16,Debit Card,192.168.162.125,"New York, USA",Android Pixel 6,Legitimate
126059,2024-01-19 02:19:00,43.68,PayPal,192.168.87.215,"Mumbai, India",Android Pixel 6,Legitimate
126060,2024-01-19 02:20:00,61.72,PayPal,192.168.162.138,"Berlin, Germany",Android Pixel 6,Legitimate
126061,2024-01-19 02:21:00,105.87,PayPal,192.168.119.133,"Berlin, Germany",Android Pixel 6,Legitimate
126062,2024-01-19 02:22:00,104.55,Debit Card,192.168.152.0,"Tokyo, Japan",iPhone 12,Legitimate
126063,2024-01-19 02:23:00,299.36,Credit Card,192.168.8.124,"Mumbai, India",Windows 10 PC,Legitimate
